timestamp,hour,day_of_week,month,is_weekend,temperature_c,cloud_cover_pct,wind_speed_kmh,solar_irradiance,solar_generation_mw,wind_generation_mw,renewable_generation_mw,dispatchable_generation_mw,total_supply_mw,demand_mw,surplus_deficit_mw,battery_level_mwh,battery_capacity_mwh
2026-01-16 06:00:00,6,4,1,0,19.8,0,4.9,0.0,0.0,64.32720336076818,64.32720336076818,125979.0095194175,126257.58705538446,143894.67479141153,-17637.087736027068,42993.9955931955,120000.0
2026-01-16 07:00:00,7,4,1,0,19.0,29,3.8,2.0,24.0,30.002484532907808,54.00248453290781,131765.11610707213,132103.59929456742,137983.4039962881,-5879.8047017206845,35993.9955931955,120000.0
2026-01-16 08:00:00,8,4,1,0,20.5,56,4.1,97.0,1164.0,37.68408726659388,1201.684087266594,140765.11610707213,141042.776074814,165168.76018732513,-24125.984112511127,29602.903526107795,120000.0
2026-01-16 09:00:00,9,4,1,0,23.1,0,2.4,297.0,3564.0,7.5585789871504145,3571.55857898715,149765.11610707213,150156.83438244264,175312.33148930353,-25155.497106860887,22602.903526107795,120000.0
2026-01-16 10:00:00,10,4,1,0,26.5,0,1.2,494.0,5928.0,0.9448223733938018,5928.944822373393,158765.11610707213,161108.15843377795,199441.942423234,-38333.783989456046,15602.903526107795,120000.0
2026-01-16 11:00:00,11,4,1,0,28.5,0,2.8,648.0,7776.0,12.00274348422496,7788.002743484225,167765.11610707213,176288.50334562946,153073.66467026624,23214.838675363222,8602.903526107795,120000.0
2026-01-16 12:00:00,12,4,1,0,30.0,0,5.2,742.0,8904.0,76.88054645726602,8980.880546457265,158765.11610707213,170893.3520361731,165805.12247042987,5088.2295657432405,14602.903526107795,120000.0
2026-01-16 13:00:00,13,4,1,0,30.0,0,7.7,764.0,9168.0,249.61955589849103,9417.619555898491,149765.11610707213,158698.28988274295,151920.79629914847,6777.493583594478,19385.83931790644,120000.0
2026-01-16 14:00:00,14,4,1,0,29.5,0,9.6,715.0,8580.0,483.74905517762653,9063.749055177626,145088.99301766237,154522.16042377547,158102.62280882022,-3580.4623850447533,25385.83931790644,120000.0
2026-01-16 15:00:00,15,4,1,0,28.5,0,10.4,596.0,7152.0,615.0443716581282,7767.0443716581285,144354.3563224591,150925.22393098424,151586.72530075884,-661.5013697746035,21494.032377640404,120000.0
2026-01-16 16:00:00,16,4,1,0,27.4,0,11.1,422.0,5064.0,747.7826199924411,5811.782619992441,141624.74504657515,149546.4909193608,154960.3086049797,-5413.817685618909,20775.00914962453,120000.0
2026-01-16 17:00:00,17,4,1,0,26.3,0,10.3,216.0,2592.0,597.4727532473894,3189.4727532473894,150624.74504657515,148447.27032977444,188217.04042556978,-39769.770095795335,14890.424708734412,120000.0
2026-01-16 18:00:00,18,4,1,0,24.8,0,9.4,39.0,468.0,454.1402466336329,922.1402466336328,159624.74504657515,159561.24684543966,184658.10087564623,-25096.854030206567,7890.424708734412,120000.0
2026-01-16 19:00:00,19,4,1,0,24.1,0,9.3,0.0,0.0,439.8000519652306,439.8000519652306,168624.74504657515,166240.6973067859,167659.6305878046,-1418.9332810186897,890.424708734412,120000.0
2026-01-16 20:00:00,20,4,1,0,23.7,0,9.8,0.0,0.0,514.6176268861454,514.6176268861454,174685.64609066377,178084.69314433003,180986.97147139348,-2902.2783270634536,0.0,120000.0
2026-01-16 21:00:00,21,4,1,0,23.4,0,7.4,0.0,0.0,221.56522073850118,221.56522073850118,169137.51109790042,168460.52987188252,162453.70161395692,6006.828257925605,0.0,120000.0
2026-01-16 22:00:00,22,4,1,0,22.8,0,6.1,0.0,0.0,124.10690227737182,124.10690227737182,173247.62854190197,171540.81146450713,164789.66631446776,6751.145150039374,5646.418562450068,120000.0
2026-01-16 23:00:00,23,4,1,0,22.3,0,5.8,0.0,0.0,106.6818188180622,106.6818188180622,164247.62854190197,164475.4460657309,124329.75456444477,40145.69150128614,11646.418562450068,120000.0
2026-01-17 00:00:00,0,5,1,1,21.7,0,3.9,0.0,0.0,32.43398053665909,32.43398053665909,155247.62854190197,156231.86425488556,130184.09841476294,26047.76584012262,17646.418562450068,120000.0
2026-01-17 01:00:00,1,5,1,1,21.0,0,2.6,0.0,0.0,9.610068307158253,9.610068307158253,146247.62854190197,144806.7486364506,109273.31557823933,35533.43305821126,23646.418562450068,120000.0
2026-01-17 02:00:00,2,5,1,1,20.4,0,2.7,0.0,0.0,10.762117346938775,10.762117346938775,137247.62854190197,135441.91474507004,125797.14800902127,9644.766736048769,29646.418562450068,120000.0
2026-01-17 03:00:00,3,5,1,1,19.9,1,3.1,0.0,0.0,16.28889081352706,16.28889081352706,128247.62854190197,129016.39220224426,119823.9767295788,9192.415472665452,35646.41856245007,120000.0
2026-01-17 04:00:00,4,5,1,1,19.6,14,5.1,0.0,0.0,72.52988000755855,72.52988000755855,121523.86135480377,116785.67417183003,124726.81764243756,-7941.143470607523,41646.41856245007,120000.0
2026-01-17 05:00:00,5,5,1,1,19.8,30,6.8,0.0,0.0,171.92267853643511,171.92267853643511,117081.75290920261,114306.37038097082,116823.77061348919,-2517.4002325183683,34646.41856245007,120000.0
2026-01-17 06:00:00,6,5,1,1,19.4,26,5.5,0.0,0.0,90.96922591052879,90.96922591052879,126081.75290920261,127846.16963975938,145313.34023390707,-17467.170594147698,31910.113961886625,120000.0
2026-01-17 07:00:00,7,5,1,1,18.9,52,5.0,1.0,12.0,68.3465258531396,80.3465258531396,133595.23480872018,136362.1055917322,147547.57565560826,-11185.47006387607,24910.113961886625,120000.0
2026-01-17 08:00:00,8,5,1,1,19.6,54,6.0,76.0,912.0,118.10279667422522,1030.1027966742251,142595.23480872018,141076.26663011397,172777.40643580328,-31701.13980568931,17910.113961886625,120000.0
2026-01-17 09:00:00,9,5,1,1,22.0,20,4.8,240.0,2880.0,60.468631897203316,2940.4686318972035,151595.23480872018,153461.99685943784,163701.40009182374,-10239.4032323859,10910.113961886625,120000.0
2026-01-17 10:00:00,10,5,1,1,25.1,13,5.0,465.0,5580.0,68.3465258531396,5648.34652585314,160595.23480872018,167415.7325531091,193145.81441815014,-25730.08186504105,3910.1139618866255,120000.0
2026-01-17 11:00:00,11,5,1,1,27.6,1,5.4,638.0,7656.0,86.0969387755102,7742.09693877551,164929.56401138665,172589.57750859877,148268.3104723963,24321.26703620248,0.0,120000.0
2026-01-17 12:00:00,12,5,1,1,29.1,7,7.1,734.0,8808.0,195.6957873169844,9003.695787316985,163140.41166577133,171683.83148535393,158223.27453378422,13460.556951569713,6000.0,120000.0
2026-01-17 13:00:00,13,5,1,1,29.6,54,8.4,758.0,9096.0,324.0740740740742,9420.074074074075,154140.41166577133,166303.08159815942,167731.55759982447,-1428.4760016650544,12000.0,120000.0
2026-01-17 14:00:00,14,5,1,1,29.4,80,10.3,701.0,8412.0,597.4727532473894,9009.47275324739,149256.2011269619,153902.5008508174,154081.8242278222,-179.32337700479547,10447.308693842333,120000.0
2026-01-17 15:00:00,15,5,1,1,28.4,76,11.8,582.0,6984.0,898.3642325242854,7882.364232524285,151216.49945664854,159709.33540357434,153916.55774804458,5792.7776555297605,10252.391979706686,120000.0
2026-01-17 16:00:00,16,5,1,1,27.2,48,10.6,403.0,4836.0,651.2144466840231,5487.214446684023,142216.49945664854,151342.5178137433,143833.37804307663,7509.139770666661,15697.602975904661,120000.0
2026-01-17 17:00:00,17,5,1,1,26.0,48,11.0,210.0,2520.0,727.7538072842303,3247.7538072842303,151216.49945664854,153937.35039341357,175544.81967857614,-21607.469285162573,21697.60297590466,120000.0
2026-01-17 18:00:00,18,5,1,1,24.6,2,11.6,38.0,456.0,853.4545505444976,1309.4545505444976,160216.49945664854,158788.26389060213,188929.8463532168,-30141.582462614664,14697.602975904661,120000.0
2026-01-17 19:00:00,19,5,1,1,24.3,0,12.6,0.0,0.0,1093.75,1093.75,169216.49945664854,173234.5649432802,174291.75517885477,-1057.1902355745842,7697.602975904661,120000.0
2026-01-17 20:00:00,20,5,1,1,24.0,0,11.1,0.0,0.0,747.7826199924411,747.7826199924411,178216.49945664854,178221.85524525613,184782.74312621087,-6560.887880954746,6548.483154627939,120000.0
2026-01-17 21:00:00,21,5,1,1,23.6,0,10.7,0.0,0.0,669.8194645656613,669.8194645656613,169617.68757264398,169206.70062344166,174625.32115495292,-5418.62053151126,0.0,120000.0
2026-01-17 22:00:00,22,5,1,1,23.0,0,7.7,0.0,0.0,249.61955589849103,249.61955589849103,178617.68757264398,176722.44622542392,179627.91248188572,-2905.4662564618047,0.0,120000.0
2026-01-17 23:00:00,23,5,1,1,22.5,0,4.3,0.0,0.0,43.47221784804457,43.47221784804457,169617.68757264398,168930.94056659393,116558.59047312725,52372.35009346668,0.0,120000.0
2026-01-18 00:00:00,0,6,1,1,22.1,0,4.8,0.0,0.0,60.468631897203316,60.468631897203316,160617.68757264398,158857.68234428365,120317.09679235163,38540.58555193202,6000.0,120000.0
2026-01-18 01:00:00,1,6,1,1,21.7,5,4.1,0.0,0.0,37.68408726659388,37.68408726659388,151617.68757264398,152288.7235890629,133361.54867111656,18927.174917946337,12000.0,120000.0
2026-01-18 02:00:00,2,6,1,1,21.1,13,3.2,0.0,0.0,17.916631673245437,17.916631673245437,142617.68757264398,142635.07976070567,114864.95966204106,27770.120098664614,18000.0,120000.0
2026-01-18 03:00:00,3,6,1,1,20.9,16,4.6,0.0,0.0,53.22061952352957,53.22061952352957,133617.68757264398,131916.48906762633,118592.50181457559,13323.987253050742,24000.0,120000.0
2026-01-18 04:00:00,4,6,1,1,20.4,11,4.2,0.0,0.0,40.509259259259274,40.509259259259274,124617.68757264398,122740.7890635912,122228.37516459092,512.413899000283,30000.0,120000.0
2026-01-18 05:00:00,5,6,1,1,19.8,8,3.6,0.0,0.0,25.510204081632647,25.510204081632647,119362.19523173782,120845.43983358228,114775.17660825147,6070.263225330811,30481.669065060265,120000.0
2026-01-18 06:00:00,6,6,1,1,19.6,25,3.9,0.0,0.0,32.43398053665909,32.43398053665909,119295.05509408962,121027.90639462021,140011.67199550496,-18983.765600884755,36187.716496871224,120000.0
2026-01-18 07:00:00,7,6,1,1,19.7,35,4.6,1.0,12.0,53.22061952352957,65.22061952352956,128295.05509408962,126692.43724380714,145709.21548837874,-19016.7782445716,29187.716496871224,120000.0
2026-01-18 08:00:00,8,6,1,1,20.9,30,5.0,86.0,1031.9999999999998,68.3465258531396,1100.3465258531394,137295.05509408962,137722.06421064047,161720.36044460465,-23998.29623396418,22187.716496871224,120000.0
2026-01-18 09:00:00,9,6,1,1,23.2,0,5.4,270.0,3240.0,86.0969387755102,3326.0969387755104,146295.05509408962,154048.44839933116,176916.9851015517,-22868.536702220532,15187.716496871224,120000.0
2026-01-18 10:00:00,10,6,1,1,25.0,0,1.9,481.0,5772.0,3.750310566613476,5775.750310566614,155295.05509408962,160772.115453012,184825.86250632096,-24053.747053308965,8187.716496871224,120000.0
2026-01-18 11:00:00,11,6,1,1,25.8,8,5.2,633.0,7596.0,76.88054645726602,7672.880546457266,162157.08028186797,169394.2897459573,143420.3074521788,25973.982293778507,1187.716496871224,120000.0
2026-01-18 12:00:00,12,6,1,1,26.5,11,9.7,702.0,8424.0,499.02423031969977,8923.0242303197,159525.2028879997,166686.1718506112,165562.79319179835,1123.3786588128423,7187.716496871224,120000.0
2026-01-18 13:00:00,13,6,1,1,26.5,2,12.6,746.0,8952.0,1093.75,10045.75,150525.2028879997,158930.6901424797,145238.9618829792,13691.728259500494,8243.692436155296,120000.0
2026-01-18 14:00:00,14,6,1,1,26.3,0,14.0,705.0,8460.0,1500.342935528121,9960.34293552812,149164.45478162123,160103.42993642084,158534.1528845517,1569.2770518691395,14243.692436155296,120000.0
2026-01-18 15:00:00,15,6,1,1,25.9,0,14.5,595.0,7140.0,1666.9034190322216,8806.903419032222,140164.45478162123,143719.97785761807,154514.45781060157,-10794.4799529835,15718.812864912286,120000.0
2026-01-18 16:00:00,16,6,1,1,25.1,1,14.2,422.0,5064.0,1565.5662985358751,6629.566298535875,144603.89488043173,147723.3626291133,138957.802079343,8765.560549770307,8718.812864912286,120000.0
2026-01-18 17:00:00,17,6,1,1,24.5,0,12.0,220.0,2640.0,944.8223733938017,3584.8223733938016,151306.89768162798,157800.16222830772,175214.99419499678,-17414.83196668906,14718.812864912286,120000.0
2026-01-18 18:00:00,18,6,1,1,23.2,0,11.7,42.0,504.0,875.7174744897957,1379.7174744897957,154860.2223258385,155944.86560308625,157563.2472383742,-1618.3816352879512,7718.812864912286,120000.0
2026-01-18 19:00:00,19,6,1,1,22.9,0,9.5,0.0,0.0,468.78882082668457,468.78882082668457,163860.2223258385,166670.60464723912,167058.80739304054,-388.20274580141995,5959.7023917732095,120000.0
2026-01-18 20:00:00,20,6,1,1,22.4,0,9.4,0.0,0.0,454.1402466336329,454.1402466336329,172203.99795228592,168810.4502033221,186669.12846547645,-17858.67826215434,5537.742885467318,120000.0
2026-01-18 21:00:00,21,6,1,1,22.0,0,8.7,0.0,0.0,360.0511385109599,360.0511385109599,171511.34887230233,172456.61738642145,168881.52522422955,3575.092162191897,0.0,120000.0
2026-01-18 22:00:00,22,6,1,1,21.6,0,8.4,0.0,0.0,324.0740740740742,324.0740740740742,170405.6180256565,169395.9250932962,163896.88915544222,5499.035937853972,3360.586632460383,120000.0
2026-01-18 23:00:00,23,6,1,1,21.2,0,6.9,0.0,0.0,179.61959089191237,179.61959089191237,161405.6180256565,161086.77618999782,139089.29387749106,21997.482312506763,8529.680414043116,120000.0
2026-01-19 00:00:00,0,0,1,0,20.9,0,6.3,0.0,0.0,136.71875,136.71875,152405.6180256565,152670.72230448615,128801.63553746734,23869.0867670188,14529.680414043116,120000.0
2026-01-19 01:00:00,1,0,1,0,20.5,0,6.5,0.0,0.0,150.15731729934777,150.15731729934777,143405.6180256565,139494.21272903043,125982.6214362654,13511.591292765035,20529.680414043116,120000.0
2026-01-19 02:00:00,2,0,1,0,20.1,0,6.8,0.0,0.0,171.92267853643511,171.92267853643511,134405.6180256565,132827.96363372434,114556.67619757405,18271.28743615029,26529.680414043116,120000.0
2026-01-19 03:00:00,3,0,1,0,19.8,0,6.6,0.0,0.0,157.19482237339383,157.19482237339383,125405.6180256565,126268.71833842313,113786.29483036279,12482.42350806034,32529.680414043116,120000.0
2026-01-19 04:00:00,4,0,1,0,19.5,0,6.3,0.0,0.0,136.71875,136.71875,116405.6180256565,119448.15142386123,120695.6989224939,-1247.5474986326735,38529.68041404312,120000.0
2026-01-19 05:00:00,5,0,1,0,19.0,0,6.1,0.0,0.0,124.10690227737182,124.10690227737182,122458.81721232283,122739.79621436067,116281.19683128982,6458.599383070847,37173.650524225,120000.0
2026-01-19 06:00:00,6,0,1,0,18.5,0,7.3,0.0,0.0,212.70368358248643,212.70368358248643,128272.5584942777,125237.08190293598,143470.71656273163,-18233.634659795644,43173.650524225,120000.0
2026-01-19 07:00:00,7,0,1,0,18.1,0,6.9,2.0,24.0,179.61959089191237,203.61959089191237,123846.680414674,122457.32640144542,125195.35591135717,-2738.02950991175,36173.650524225,120000.0
2026-01-19 08:00:00,8,0,1,0,19.5,0,6.2,97.0,1164.0,130.3111265082165,1294.3111265082166,132846.680414674,135172.04272738256,174149.65977484727,-38977.61704746471,33197.53149171223,120000.0
2026-01-19 09:00:00,9,0,1,0,22.2,0,5.7,297.0,3564.0,101.25838529856388,3665.258385298564,141846.680414674,142151.02420273435,161130.7286460815,-18979.704443347146,26197.53149171223,120000.0
2026-01-19 10:00:00,10,0,1,0,24.8,0,6.6,495.0,5940.0,157.19482237339383,6097.194822373393,150846.680414674,156648.6995784928,175472.3964046767,-18823.696826183907,19197.53149171223,120000.0
2026-01-19 11:00:00,11,0,1,0,26.1,0,6.5,654.0,7848.0,150.15731729934777,7998.157317299348,159846.680414674,164403.5552817409,153705.88105791082,10697.67422383008,12197.53149171223,120000.0
2026-01-19 12:00:00,12,0,1,0,27.5,1,6.9,746.0,8952.0,179.61959089191237,9131.619590891913,153476.60144163424,155773.3435637374,154874.12103382818,899.2225299092242,18197.53149171223,120000.0
2026-01-19 13:00:00,13,0,1,0,27.7,2,11.4,770.0,9240.0,810.067082388511,10050.06708238851,146700.6306406236,157608.30318162934,154667.3035877751,2940.9995938542415,19042.800669826902,120000.0
2026-01-19 14:00:00,14,0,1,0,26.8,0,16.6,721.0,8652.0,2501.097918591306,11153.097918591306,139105.83390148447,149845.13703082385,150616.20800926557,-771.0709784417122,21807.34028804989,120000.0
2026-01-19 15:00:00,15,0,1,0,26.2,0,16.7,604.0,7248.0,2546.5713227163287,9794.571322716329,146886.04910514626,156107.92144974638,165416.8482065362,-9308.92675678982,20969.2196593089,120000.0
2026-01-19 16:00:00,16,0,1,0,25.6,0,16.6,431.0,5172.0,2501.097918591306,7673.097918591306,148505.98622204215,156163.14139795233,147255.86524844434,8907.27614950799,13969.2196593089,120000.0
2026-01-19 17:00:00,17,0,1,0,24.6,0,15.2,223.0,2676.0,1920.1590101060997,4596.159010106099,157505.98622204215,161875.5023233316,185535.9083155795,-23660.405992247892,19969.2196593089,120000.0
2026-01-19 18:00:00,18,0,1,0,23.6,0,14.4,43.0,515.9999999999999,1632.6530612244894,2148.653061224489,165588.86608068764,169209.64016608754,180920.02979733245,-11710.389631244907,12969.2196593089,120000.0
2026-01-19 19:00:00,19,0,1,0,23.1,0,13.5,0.0,0.0,1345.264668367347,1345.264668367347,174588.86608068764,176011.41122831384,167381.04726832485,8630.363959988987,5969.219659308899,120000.0
2026-01-19 20:00:00,20,0,1,0,22.8,0,12.6,0.0,0.0,1093.75,1093.75,171667.73588366827,171753.27326971793,177463.6353193804,-5710.362049662479,11969.2196593089,120000.0
2026-01-19 21:00:00,21,0,1,0,22.5,0,11.9,0.0,0.0,921.398105281207,921.398105281207,180140.4194939971,179887.3353483605,193529.78740283693,-13642.452054476424,5762.30438793664,120000.0
2026-01-19 22:00:00,22,0,1,0,22.0,0,9.9,0.0,0.0,530.5325255102041,530.5325255102041,172481.45587545846,172931.09007404043,151255.18704193018,21675.903032110247,0.0,120000.0
2026-01-19 23:00:00,23,0,1,0,21.5,0,9.9,0.0,0.0,530.5325255102041,530.5325255102041,163481.45587545846,166385.46440425955,130006.31019475813,36379.154209501416,6000.0,120000.0
2026-01-20 00:00:00,0,1,1,0,21.0,0,9.6,0.0,0.0,483.74905517762653,483.74905517762653,154481.45587545846,155574.3384332008,122477.11128775825,33097.227145442565,12000.0,120000.0
2026-01-20 01:00:00,1,1,1,0,20.5,0,8.6,0.0,0.0,347.7777427843566,347.7777427843566,145481.45587545846,148728.6958283303,114461.67688650405,34267.018941826245,18000.0,120000.0
2026-01-20 02:00:00,2,1,1,0,20.0,0,8.5,0.0,0.0,335.78648151647496,335.78648151647496,136481.45587545846,137571.77256101533,110752.07569932422,26819.696861691104,24000.0,120000.0
2026-01-20 03:00:00,3,1,1,0,19.7,0,7.7,0.0,0.0,249.61955589849103,249.61955589849103,127481.45587545846,128476.63472148206,113334.96729267301,15141.667428809043,30000.0,120000.0
2026-01-20 04:00:00,4,1,1,0,19.4,0,6.5,0.0,0.0,150.15731729934777,150.15731729934777,118481.45587545846,119022.92842356999,119149.88879303313,-126.96036946313689,36000.0,120000.0
2026-01-20 05:00:00,5,1,1,0,18.6,0,4.3,0.0,0.0,43.47221784804457,43.47221784804457,123500.23083923687,122853.10781947758,128139.11074502555,-5286.002925547975,35861.99959840963,120000.0
2026-01-20 06:00:00,6,1,1,0,18.1,0,3.7,0.0,0.0,27.695652592312648,27.695652592312648,131186.77754599813,132292.26259024828,147221.84042363294,-14929.577833384654,30116.344244553136,120000.0
2026-01-20 07:00:00,7,1,1,0,17.8,0,3.4,2.0,24.0,21.49033481705439,45.49033481705439,140186.77754599813,144060.44229495522,136195.10000256065,7865.342292394576,23116.344244553136,120000.0
2026-01-20 08:00:00,8,1,1,0,19.2,0,4.2,97.0,1164.0,40.509259259259274,1204.5092592592594,149186.77754599813,149327.891525234,174708.4139779859,-25380.522452751902,29116.344244553136,120000.0
2026-01-20 09:00:00,9,1,1,0,21.6,0,3.6,297.0,3564.0,25.510204081632647,3589.5102040816328,158186.77754599813,160627.88462353102,184176.91974803605,-23549.035124505026,22116.344244553136,120000.0
2026-01-20 10:00:00,10,1,1,0,24.4,0,3.2,494.0,5928.0,17.916631673245437,5945.916631673245,167186.77754599813,177367.517986079,181975.9709157566,-4608.452929677587,15116.344244553136,120000.0
2026-01-20 11:00:00,11,1,1,0,26.0,0,2.8,649.0,7788.0,12.00274348422496,7800.002743484225,172561.08566946167,178457.56614442333,156496.63179636392,21960.93434805941,10107.15627751228,120000.0
2026-01-20 12:00:00,12,1,1,0,27.7,0,6.5,742.0,8904.0,150.15731729934777,9054.157317299349,163561.08566946167,175564.59323507044,145503.64563845375,30060.947596616694,16107.15627751228,120000.0
2026-01-20 13:00:00,13,1,1,0,28.1,0,9.3,766.0,9192.0,439.8000519652306,9631.80005196523,154561.08566946167,164456.46492196483,147222.06430867192,17234.400613292906,22107.15627751228,120000.0
2026-01-20 14:00:00,14,1,1,0,28.0,0,10.8,717.0,8604.0,688.7755102040816,9292.775510204081,145561.08566946167,154880.9875404462,153170.5117715236,1710.4757689225953,28107.15627751228,120000.0
2026-01-20 15:00:00,15,1,1,0,27.6,0,11.3,601.0,7212.0,788.9359769113407,8000.935976911341,141098.58682175042,150514.3315766946,150162.1489248123,352.1826518822927,29715.00350029952,120000.0
2026-01-20 16:00:00,16,1,1,0,26.9,0,11.4,429.0,5148.0,810.067082388511,5958.067082388511,141662.47686689094,146031.9369044053,157236.3908261246,-11204.453921719309,30046.055193068874,120000.0
2026-01-20 17:00:00,17,1,1,0,25.9,0,10.2,224.0,2688.0,580.2390400604684,3268.239040060468,150662.47686689094,155494.32528566103,173308.03501214637,-17813.709726485336,23046.055193068874,120000.0
2026-01-20 18:00:00,18,1,1,0,24.5,0,8.4,44.0,528.0,324.0740740740742,852.0740740740741,159662.47686689094,160645.30200231465,192917.39952602691,-32272.097523712262,16046.055193068874,120000.0
2026-01-20 19:00:00,19,1,1,0,23.8,0,8.5,0.0,0.0,335.78648151647496,335.78648151647496,168662.47686689094,168362.8190396107,179313.62634194092,-10950.807302330213,9046.055193068874,120000.0
2026-01-20 20:00:00,20,1,1,0,23.5,0,9.9,0.0,0.0,530.5325255102041,530.5325255102041,175759.89459337902,177150.1462543074,164167.8046460127,12982.341608294693,2046.0551930688744,120000.0
2026-01-20 21:00:00,21,1,1,0,23.1,1,9.9,0.0,0.0,530.5325255102041,530.5325255102041,171732.00977506797,175941.2675670571,175974.2704826732,-33.00291561608901,8046.055193068874,120000.0
2026-01-20 22:00:00,22,1,1,0,22.7,2,7.6,0.0,0.0,240.01987626326246,240.01987626326246,178051.33651733075,177773.92302953065,192487.8275061265,-14713.904476595839,8010.18245870356,120000.0
2026-01-20 23:00:00,23,1,1,0,22.5,3,6.4,0.0,0.0,143.3330533859635,143.3330533859635,169051.33651733075,170568.33074622776,131994.0558902325,38574.27485599526,1010.1824587035599,120000.0
2026-01-21 00:00:00,0,2,1,0,22.2,0,5.2,0.0,0.0,76.88054645726602,76.88054645726602,160051.33651733075,159198.42965638265,119310.806644895,39887.62301148765,7010.18245870356,120000.0
2026-01-21 01:00:00,1,2,1,0,21.9,0,4.2,0.0,0.0,40.509259259259274,40.509259259259274,151051.33651733075,153109.78801470782,133803.84191125314,19305.946103454684,13010.182458703559,120000.0
2026-01-21 02:00:00,2,2,1,0,21.0,0,2.7,0.0,0.0,10.762117346938775,10.762117346938775,142051.33651733075,142286.0867591701,125366.04100713575,16920.045752034363,19010.18245870356,120000.0
2026-01-21 03:00:00,3,2,1,0,20.5,0,1.8,0.0,0.0,3.188775510204081,3.188775510204081,133051.33651733075,132090.0761035118,122101.79385514434,9988.282248367454,25010.18245870356,120000.0
2026-01-21 04:00:00,4,2,1,0,20.2,0,1.3,0.0,0.0,1.2012585383947816,1.2012585383947816,124051.33651733075,121965.54873011612,118516.51385418838,3449.0348759277404,31010.18245870356,120000.0
2026-01-21 05:00:00,5,2,1,0,20.0,0,1.9,0.0,0.0,3.750310566613476,3.750310566613476,125858.01245823709,127491.47752313255,118328.87346676528,9162.604056367272,34252.27524207564,120000.0
2026-01-21 06:00:00,6,2,1,0,19.5,0,2.7,0.0,0.0,10.762117346938775,10.762117346938775,129133.24512680978,129449.67978048579,152590.5705886115,-23140.89080812571,40252.27524207564,120000.0
2026-01-21 07:00:00,7,2,1,0,19.2,1,2.9,2.0,24.0,13.335227352257775,37.335227352257775,134818.43570248212,135990.26579499332,152220.97813095406,-16230.712335960736,33252.27524207564,120000.0
2026-01-21 08:00:00,8,2,1,0,20.8,0,3.4,94.0,1128.0,21.49033481705439,1149.4903348170544,143818.43570248212,142539.8386357808,185498.082064537,-42958.24342875622,26252.275242075637,120000.0
2026-01-21 09:00:00,9,2,1,0,23.4,0,3.2,294.0,3528.0,17.916631673245437,3545.9166316732453,152818.43570248212,156532.6442184229,175256.88945640577,-18724.24523798286,19252.275242075637,120000.0
2026-01-21 10:00:00,10,2,1,0,26.1,0,3.2,491.0,5892.0,17.916631673245437,5909.916631673245,161818.43570248212,169037.16076902245,182267.32135915253,-13230.160590130079,12252.275242075637,120000.0
2026-01-21 11:00:00,11,2,1,0,28.5,0,5.1,648.0,7776.0,72.52988000755855,7848.529880007559,168311.7589823028,177178.00989118093,157821.61873602332,19356.391155157617,5252.275242075637,120000.0
2026-01-21 12:00:00,12,2,1,0,30.6,0,6.3,744.0,8928.0,136.71875,9064.71875,163634.92826587433,172352.9808157524,162840.4178581292,9512.562957623217,11252.275242075637,120000.0
2026-01-21 13:00:00,13,2,1,0,31.0,0,8.3,769.0,9228.0,312.63723982391326,9540.637239823913,154634.92826587433,162651.03136852014,165968.22985555173,-3317.1984870315937,17252.275242075637,120000.0
2026-01-21 14:00:00,14,2,1,0,30.6,0,10.6,723.0,8676.0,651.2144466840231,9327.214446684024,147247.20856843365,156375.98472250975,133599.0761996142,22776.908522895537,13646.62471269347,120000.0
2026-01-21 15:00:00,15,2,1,0,29.8,0,12.6,598.0,7176.0,1093.75,8269.75,141699.3093189247,149507.8672986165,151656.67541291035,-2148.8081142938463,19646.62471269347,120000.0
2026-01-21 16:00:00,16,2,1,0,28.9,1,13.7,412.0,4944.0,1405.9443543363843,6349.944354336384,134383.98254213776,147175.74327353132,148768.4540812303,-1592.7108076989825,17310.963718895808,120000.0
2026-01-21 17:00:00,17,2,1,0,27.5,0,9.1,227.0,2724.0,412.03167866941016,3136.03167866941,143383.98254213776,148152.114981282,180194.46902691832,-32042.35404563631,15579.756319223,120000.0
2026-01-21 18:00:00,18,2,1,0,26.2,0,6.7,45.0,540.0,164.44884924134263,704.4488492413426,152383.98254213776,150029.61086468835,188192.6008471244,-38162.98998243606,8579.756319223,120000.0
2026-01-21 19:00:00,19,2,1,0,25.5,0,7.6,0.0,0.0,240.01987626326246,240.01987626326246,161383.98254213776,161387.5879704856,172302.8657274273,-10915.277756941709,1579.756319223001,120000.0
2026-01-21 20:00:00,20,2,1,0,24.9,0,3.5,0.0,0.0,23.44285836762689,23.44285836762689,170383.98254213776,164595.44226799448,182119.54780168892,-17524.10553369444,0.0,120000.0
2026-01-21 21:00:00,21,2,1,0,24.1,0,2.3,0.0,0.0,6.652577440441196,6.652577440441196,168457.73564033108,166508.42271432572,176275.8889858024,-9767.466271476675,0.0,120000.0
2026-01-21 22:00:00,22,2,1,0,23.8,0,3.8,0.0,0.0,30.002484532907808,30.002484532907808,177457.73564033108,178320.37860185278,168105.22873029014,10215.149871562637,0.0,120000.0
2026-01-21 23:00:00,23,2,1,0,23.5,4,3.7,0.0,0.0,27.695652592312648,27.695652592312648,168457.73564033108,172059.41973178825,121195.89067019263,50863.52906159562,6000.0,120000.0
